entry_date_utc,exit_date_utc,pair,direction,entry,sl,tp,result,r_multiple,risk_amount,pnl,equity_after,bos_time_utc,ambiguous_bar,reached_1r,no_be_outcome
2025-08-11 06:00,2025-08-11 12:00,EURUSD,long,1.16678,1.16279,1.17396,loss,-1.0,94.67,-94.67,9371.90,2025-08-11 04:00,,,
2025-08-12 18:00,2025-08-22 04:00,EURUSD,long,1.16756,1.15892,1.18311,loss,-1.0,93.72,-93.72,9184.46,2025-08-12 17:00,,,
2025-08-14 03:00,2025-08-14 13:00,AUDUSD,long,0.65627,0.65153,0.66480,loss,-1.0,93.72,-93.72,9278.18,2025-08-14 02:00,,,
2025-08-21 04:00,2025-08-28 11:00,AUDUSD,short,0.64236,0.65253,0.62405,loss,-1.0,92.78,-92.78,9091.68,2025-08-21 03:00,,,
2025-08-29 16:00,2025-09-02 10:00,EURUSD,long,1.16974,1.16281,1.18221,loss,-1.0,90.92,-90.92,9000.76,2025-08-29 15:00,,,
2025-09-05 14:00,2025-09-17 19:00,EURUSD,long,1.17183,1.16290,1.18790,win,1.8,90.01,162.01,9324.79,2025-09-05 13:00,,yes,
2025-09-10 17:00,2025-09-17 19:00,AUDUSD,long,0.66197,0.65792,0.66926,win,1.8,90.01,162.01,9162.77,2025-09-10 14:00,,yes,
2025-09-30 06:00,2025-10-10 16:00,AUDUSD,long,0.66040,0.65196,0.67559,loss,-1.0,93.25,-93.25,9399.39,2025-09-30 05:00,,,
2025-10-02 17:00,2025-10-09 15:00,EURUSD,short,1.17122,1.17797,1.15907,win,1.8,93.25,167.85,9492.63,2025-10-02 16:00,,yes,
2025-10-10 04:00,2025-10-15 16:00,EURUSD,short,1.15741,1.16458,1.14450,loss,-1.0,94.93,-94.93,9304.46,2025-10-09 16:00,,,
2025-10-12 22:00,2025-10-28 15:00,AUDUSD,short,0.65136,0.65740,0.64049,loss,-1.0,93.99,-93.99,9210.46,2025-10-10 21:00,,,
2025-10-29 18:00,2025-10-30 13:00,AUDUSD,long,0.66124,0.65435,0.67364,loss,-1.0,92.10,-92.10,9118.36,2025-10-29 17:00,,,
2025-10-30 14:00,2025-12-03 13:00,EURUSD,short,1.15776,1.16671,1.14165,loss,-1.0,91.18,-91.18,8756.35,2025-10-30 13:00,,,
2025-11-03 06:00,2025-11-03 15:00,AUDUSD,long,0.65531,0.65322,0.65907,loss,-1.0,91.18,-91.18,9027.18,2025-11-03 05:00,,,
2025-11-12 10:00,2025-11-14 12:00,AUDUSD,long,0.65382,0.65139,0.65819,loss,-1.0,90.27,-90.27,8936.90,2025-11-12 09:00,,,
2025-11-20 23:00,2025-11-26 19:00,AUDUSD,short,0.64435,0.65195,0.63067,loss,-1.0,89.37,-89.37,8847.54,2025-11-20 22:00,,,
2025-12-04 10:00,2026-01-16 16:00,EURUSD,long,1.16755,1.15902,1.18290,loss,-1.0,87.56,-87.56,8826.40,2025-12-04 09:00,,,
2025-12-04 17:00,2026-01-06 07:00,AUDUSD,long,0.66160,0.65515,0.67321,win,1.8,87.56,157.61,8913.97,2025-12-04 16:00,,yes,
2026-01-06 09:00,2026-01-23 02:00,AUDUSD,long,0.67275,0.66621,0.68452,win,1.8,89.14,160.45,8898.59,2026-01-06 07:00,,yes,
2026-01-19 00:00,2026-01-20 05:00,EURUSD,short,1.15931,1.16626,1.14680,loss,-1.0,88.26,-88.26,8738.14,2026-01-18 23:00,,,
2026-01-22 20:00,2026-01-25 23:00,EURUSD,long,1.17432,1.16688,1.18771,win,1.8,87.38,157.29,9055.88,2026-01-22 18:00,,yes,
2026-01-26 00:00,2026-01-29 04:00,AUDUSD,long,0.69157,0.68334,0.70638,win,1.8,90.56,163.01,9381.89,2026-01-25 23:00,,yes,
2026-01-26 01:00,2026-01-27 21:00,EURUSD,long,1.18484,1.17274,1.20662,win,1.8,90.56,163.01,9218.88,2026-01-25 23:00,,yes,
2026-02-09 21:00,2026-03-26 18:00,AUDUSD,long,0.70942,0.68961,0.74508,loss,-1.0,93.82,-93.82,9184.61,2026-02-09 20:00,,,
2026-03-03 16:00,2026-04-17 13:00,EURUSD,short,1.15785,1.18279,1.11296,loss,-1.0,93.82,-93.82,8998.94,2026-03-03 15:00,,,
2026-03-11 16:00,,AUDCHF,long,0.55903,0.54376,0.58652,open,0.0,0.00,0.00,,2026-03-11 15:00,,,
2026-03-27 19:00,2026-04-01 00:00,AUDUSD,short,0.68720,0.69132,0.67978,loss,-1.0,91.85,-91.85,9092.76,2026-03-27 18:00,,,
2026-04-08 01:00,2026-06-24 09:00,AUDUSD,long,0.70626,0.68975,0.73598,loss,-1.0,90.93,-90.93,8887.69,2026-04-08 00:00,,,
2026-04-17 15:00,2026-04-17 21:00,EURUSD,long,1.18240,1.17660,1.19284,loss,-1.0,89.99,-89.99,8908.95,2026-04-17 13:00,,,
2026-05-01 10:00,2026-05-15 01:00,EURUSD,long,1.17417,1.16542,1.18992,loss,-1.0,89.09,-89.09,8819.86,2026-05-01 09:00,,,
